Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in ₹ Lakhs,Open Int,Change in OI,Underlying Value  
IDEA,31-Oct-2024,28-Nov-2024,CE,14.00,0.05,0.05,0.05,0.05,0.05,0.05,11.00,61.82,0.22,13880000.00,120000.00,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,16.00,0.05,0.05,0.05,0.05,0.05,0.05,4.00,25.68,0.08,7880000.00,80000.00,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,18.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,7.22,0.02,2040000.00,40000.00,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,20.00,0.05,0.05,0.05,0.05,0.05,0.05,7.00,56.14,0.14,2720000.00,280000.00,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,22.00,12.50,12.50,0.05,0.05,0.05,0.05,2.00,22.62,5.02,360000.00,-40000.00,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,5.00,-,-,-,5.45,-,3.15,-,-,-,-,-,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,6.00,-,-,-,1.95,1.95,2.15,-,-,-,240000.00,-,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,7.00,1.05,1.45,1.05,1.35,1.40,1.35,900.00,3007.72,487.72,16720000.00,6960000.00,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,8.00,0.60,0.80,0.55,0.70,0.70,0.70,6787.00,23631.54,1913.14,88000000.00,24920000.00,8.12
IDEA,31-Oct-2024,28-Nov-2024,CE,9.00,0.30,0.45,0.30,0.35,0.35,0.35,6774.00,25355.68,969.28,80560000.00,20160000.00,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,10.00,0.50,0.60,0.45,0.55,0.50,0.55,73.00,307.48,15.48,9320000.00,1720000.00,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,12.00,0.25,0.30,0.25,0.25,0.25,0.25,44.00,215.88,4.68,5800000.00,240000.00,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,14.00,0.15,0.15,0.10,0.15,0.15,0.15,14.00,79.16,0.76,1960000.00,280000.00,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,16.00,0.10,0.10,0.10,0.10,0.10,0.10,18.00,115.92,0.72,2960000.00,560000.00,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,2.00,-,-,-,8.45,-,6.15,-,-,-,-,-,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,4.00,-,-,-,6.50,-,4.15,-,-,-,-,-,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,6.00,-,-,-,5.00,5.00,2.25,-,-,-,-,-,8.12
IDEA,31-Oct-2024,26-Dec-2024,CE,8.00,1.05,1.30,1.05,1.20,1.15,1.20,39.00,143.24,18.44,2960000.00,640000.00,8.12
IDEA,01-Nov-2024,28-Nov-2024,CE,10.00,0.20,0.25,0.15,0.25,0.20,0.25,2774.00,11320.12,224.12,93720000.00,9640000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,11.00,0.10,0.15,0.10,0.10,0.10,0.10,366.00,1625.22,14.82,81240000.00,6160000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,12.00,0.10,0.10,0.05,0.10,0.10,0.10,52.00,251.50,1.90,32440000.00,2000000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.05,31.00,161.82,0.62,9280000.00,560000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,14.00,0.05,0.05,0.05,0.05,0.05,0.05,34.00,191.08,0.68,13920000.00,40000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,16.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,6.42,0.02,7880000.00,-,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,18.00,0.05,0.05,0.05,0.05,0.05,0.05,2.00,14.44,0.04,2120000.00,80000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,20.00,-,-,-,0.05,0.05,0.05,-,-,-,2720000.00,-,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,22.00,-,-,-,0.05,0.05,0.05,-,-,-,360000.00,-,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,5.00,-,-,-,5.45,-,3.50,-,-,-,-,-,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,6.00,-,-,-,1.95,1.95,2.50,-,-,-,240000.00,-,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,7.00,1.45,1.65,1.40,1.60,1.60,1.60,308.00,1055.20,192.80,17280000.00,560000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,8.00,0.70,0.85,0.65,0.80,0.80,0.80,1673.00,5884.80,531.20,87800000.00,-200000.00,8.45
IDEA,01-Nov-2024,28-Nov-2024,CE,9.00,0.35,0.45,0.35,0.40,0.40,0.40,1922.00,7227.14,307.94,82640000.00,2080000.00,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,10.00,0.60,0.65,0.60,0.65,0.60,0.65,69.00,292.90,16.90,10600000.00,1280000.00,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,11.00,-,-,-,0.25,-,0.15,-,-,-,-,-,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,12.00,0.30,0.35,0.30,0.30,0.30,0.30,187.00,920.80,23.20,9080000.00,3280000.00,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,14.00,0.15,0.15,0.10,0.15,0.15,0.15,141.00,798.02,8.42,7280000.00,5320000.00,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,16.00,0.10,0.10,0.10,0.10,0.10,0.10,6.00,38.64,0.24,3120000.00,160000.00,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,2.00,-,-,-,8.45,-,6.45,-,-,-,-,-,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,4.00,-,-,-,6.50,-,4.50,-,-,-,-,-,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,5.00,-,-,-,3.25,-,3.50,-,-,-,-,-,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,6.00,-,-,-,5.00,5.00,2.55,-,-,-,-,-,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,7.00,-,-,-,1.60,-,1.75,-,-,-,-,-,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,8.00,1.20,1.35,1.20,1.30,1.25,1.30,16.00,59.36,8.16,3280000.00,320000.00,8.45
IDEA,01-Nov-2024,26-Dec-2024,CE,9.00,1.05,1.05,1.05,1.05,1.05,1.05,1.00,4.02,0.42,40000.00,40000.00,8.45
IDEA,01-Nov-2024,30-Jan-2025,CE,10.00,0.90,0.95,0.85,0.90,0.85,0.90,4.00,17.42,1.42,160000.00,160000.00,8.45
IDEA,01-Nov-2024,30-Jan-2025,CE,12.00,0.55,0.55,0.55,0.55,0.55,0.55,2.00,10.04,0.44,80000.00,80000.00,8.45
IDEA,01-Nov-2024,30-Jan-2025,CE,14.00,-,-,-,0.15,-,0.10,-,-,-,-,-,8.45
IDEA,01-Nov-2024,30-Jan-2025,CE,2.00,-,-,-,6.20,-,6.50,-,-,-,-,-,8.45
IDEA,01-Nov-2024,30-Jan-2025,CE,4.00,-,-,-,4.25,-,4.50,-,-,-,-,-,8.45
IDEA,01-Nov-2024,30-Jan-2025,CE,6.00,-,-,-,2.50,-,2.70,-,-,-,-,-,8.45
IDEA,01-Nov-2024,30-Jan-2025,CE,8.00,-,-,-,1.30,-,1.30,-,-,-,-,-,8.45
IDEA,04-Nov-2024,28-Nov-2024,CE,10.00,0.20,0.25,0.10,0.15,0.15,0.15,1484.00,6035.74,99.74,107560000.00,13840000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,11.00,0.10,0.15,0.05,0.10,0.05,0.10,411.00,1824.38,15.98,75240000.00,-6000000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,12.00,0.05,0.10,0.05,0.05,0.05,0.05,61.00,294.12,1.32,33560000.00,1120000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.05,17.00,88.74,0.34,9840000.00,560000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,14.00,0.05,0.05,0.05,0.05,0.05,0.05,14.00,78.68,0.28,13960000.00,40000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,16.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,6.42,0.02,7920000.00,40000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,18.00,0.05,0.05,0.05,0.05,0.05,0.05,2.00,14.44,0.04,2200000.00,80000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,20.00,-,-,-,0.05,0.05,0.05,-,-,-,2720000.00,-,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,22.00,-,-,-,0.05,0.05,0.05,-,-,-,360000.00,-,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,5.00,-,-,-,5.45,-,2.90,-,-,-,-,-,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,6.00,-,-,-,1.95,1.95,1.90,-,-,-,240000.00,-,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,7.00,1.55,1.55,1.15,1.15,1.15,1.15,932.00,3075.58,465.98,22880000.00,5600000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,8.00,0.80,0.85,0.50,0.55,0.55,0.55,7118.00,24662.16,1884.56,111320000.00,23520000.00,7.88
IDEA,04-Nov-2024,28-Nov-2024,CE,9.00,0.40,0.40,0.25,0.30,0.25,0.30,2747.00,10259.20,370.00,102400000.00,19760000.00,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,10.00,0.60,0.60,0.45,0.45,0.45,0.45,113.00,475.60,23.60,11840000.00,1240000.00,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,11.00,0.45,0.45,0.30,0.30,0.30,0.10,15.00,68.26,2.26,600000.00,600000.00,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,12.00,0.30,0.30,0.20,0.20,0.20,0.05,43.00,210.66,4.26,10120000.00,1040000.00,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,14.00,0.10,0.15,0.10,0.15,0.15,0.05,13.00,73.42,0.62,7440000.00,160000.00,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,16.00,0.10,0.10,0.05,0.10,0.10,0.10,6.00,38.62,0.22,3280000.00,160000.00,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,2.00,-,-,-,8.45,-,5.90,-,-,-,-,-,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,4.00,-,-,-,6.50,-,3.90,-,-,-,-,-,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,5.00,-,-,-,3.25,-,2.95,-,-,-,-,-,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,6.00,-,-,-,5.00,5.00,2.05,-,-,-,-,-,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,7.00,-,-,-,1.60,-,1.25,-,-,-,-,-,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,8.00,1.20,1.25,1.00,1.00,1.00,1.00,54.00,195.94,23.14,4120000.00,840000.00,7.88
IDEA,04-Nov-2024,26-Dec-2024,CE,9.00,0.80,0.90,0.65,0.65,0.65,0.35,25.00,97.02,7.02,640000.00,600000.00,7.88
IDEA,04-Nov-2024,30-Jan-2025,CE,10.00,0.90,0.90,0.80,0.80,0.80,0.80,10.00,43.30,3.30,360000.00,200000.00,7.88
IDEA,04-Nov-2024,30-Jan-2025,CE,12.00,0.55,0.55,0.45,0.45,0.45,0.10,32.00,160.04,6.44,840000.00,760000.00,7.88
IDEA,04-Nov-2024,30-Jan-2025,CE,14.00,0.30,0.30,0.25,0.25,0.25,0.25,3.00,17.12,0.32,80000.00,80000.00,7.88
IDEA,04-Nov-2024,30-Jan-2025,CE,2.00,-,-,-,6.20,-,5.90,-,-,-,-,-,7.88
IDEA,04-Nov-2024,30-Jan-2025,CE,4.00,-,-,-,4.25,-,3.95,-,-,-,-,-,7.88
IDEA,04-Nov-2024,30-Jan-2025,CE,6.00,-,-,-,2.50,-,2.15,-,-,-,-,-,7.88
IDEA,04-Nov-2024,30-Jan-2025,CE,8.00,1.35,1.35,1.35,1.35,1.35,0.95,1.00,3.74,0.54,40000.00,40000.00,7.88
IDEA,05-Nov-2024,28-Nov-2024,CE,10.00,0.15,0.20,0.10,0.15,0.15,0.15,2069.00,8400.48,124.48,116120000.00,8560000.00,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,11.00,0.10,0.10,0.05,0.10,0.10,0.10,113.00,501.48,4.28,76280000.00,1040000.00,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,12.00,0.05,0.10,0.05,0.05,0.10,0.05,225.00,1084.56,4.56,33560000.00,-,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.05,2.00,10.44,0.04,9880000.00,40000.00,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,13960000.00,-,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,16.00,-,-,-,0.05,0.05,0.05,-,-,-,7920000.00,-,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,18.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,7.22,0.02,2240000.00,40000.00,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,20.00,-,-,-,0.05,0.05,0.05,-,-,-,2720000.00,-,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,22.00,-,-,-,0.05,0.05,0.05,-,-,-,360000.00,-,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,5.00,-,-,-,5.45,-,3.15,-,-,-,-,-,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,6.00,-,-,-,1.95,1.95,2.20,-,-,-,240000.00,-,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,7.00,1.15,1.35,1.10,1.35,1.35,1.35,1350.00,4458.42,678.42,25600000.00,2720000.00,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,8.00,0.55,0.70,0.50,0.65,0.65,0.65,4667.00,16039.20,1104.80,120800000.00,9480000.00,8.14
IDEA,05-Nov-2024,28-Nov-2024,CE,9.00,0.30,0.30,0.20,0.30,0.30,0.30,3356.00,12446.56,364.96,105240000.00,2840000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,10.00,0.45,0.50,0.40,0.50,0.50,0.50,178.00,744.06,32.06,11480000.00,-360000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,11.00,0.30,0.30,0.25,0.30,0.30,0.30,50.00,225.50,5.50,2080000.00,1480000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,12.00,0.20,0.25,0.20,0.20,0.20,0.05,130.00,634.62,10.62,11360000.00,1240000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,14.00,0.15,0.15,0.10,0.10,0.10,0.10,96.00,541.48,3.88,6120000.00,-1320000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,16.00,0.10,0.10,0.10,0.10,0.10,0.05,1.00,6.44,0.04,3320000.00,40000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,5.00,-,-,-,3.25,-,3.20,-,-,-,-,-,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,6.00,2.20,2.35,2.20,2.35,2.35,2.25,11.00,36.32,9.92,400000.00,400000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,7.00,1.55,1.70,1.50,1.70,1.70,1.45,9.00,30.76,5.56,280000.00,280000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,8.00,0.95,1.10,0.95,1.05,1.05,1.05,46.00,166.12,18.92,4040000.00,-80000.00,8.14
IDEA,05-Nov-2024,26-Dec-2024,CE,9.00,0.65,0.70,0.65,0.65,0.65,0.65,54.00,208.86,14.46,1480000.00,840000.00,8.14
IDEA,05-Nov-2024,30-Jan-2025,CE,10.00,0.85,0.85,0.80,0.80,0.80,0.45,10.00,43.26,3.26,560000.00,200000.00,8.14
IDEA,05-Nov-2024,30-Jan-2025,CE,12.00,0.45,0.45,0.40,0.40,0.40,0.15,4.00,19.90,0.70,920000.00,80000.00,8.14
IDEA,05-Nov-2024,30-Jan-2025,CE,14.00,0.25,0.25,0.20,0.20,0.20,0.05,17.00,96.68,1.48,720000.00,640000.00,8.14
IDEA,05-Nov-2024,30-Jan-2025,CE,2.00,-,-,-,6.20,-,6.15,-,-,-,-,-,8.14
IDEA,05-Nov-2024,30-Jan-2025,CE,4.00,-,-,-,4.25,-,4.20,-,-,-,-,-,8.14
IDEA,05-Nov-2024,30-Jan-2025,CE,6.00,-,-,-,2.50,-,2.40,-,-,-,-,-,8.14
IDEA,05-Nov-2024,30-Jan-2025,CE,8.00,1.40,1.40,1.40,1.40,1.40,1.10,1.00,3.76,0.56,40000.00,-,8.14
IDEA,06-Nov-2024,28-Nov-2024,CE,10.00,0.15,0.20,0.10,0.15,0.15,0.15,1504.00,6105.96,89.96,118560000.00,2440000.00,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,11.00,0.10,0.10,0.05,0.10,0.05,0.10,28.00,124.04,0.84,76880000.00,600000.00,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,12.00,0.10,0.10,0.05,0.05,0.05,0.05,222.00,1070.12,4.52,39400000.00,5840000.00,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.05,8.00,41.76,0.16,10160000.00,280000.00,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,13960000.00,-,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,16.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,6.42,0.02,7960000.00,40000.00,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,18.00,-,-,-,0.05,0.05,0.05,-,-,-,2240000.00,-,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,20.00,-,-,-,0.05,0.05,0.05,-,-,-,2720000.00,-,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,22.00,-,-,-,0.05,0.05,0.05,-,-,-,360000.00,-,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,5.00,-,-,-,5.45,-,3.20,-,-,-,-,-,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,6.00,-,-,-,1.95,1.95,2.20,-,-,-,240000.00,-,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,7.00,1.30,1.35,1.20,1.30,1.30,1.30,621.00,2063.26,324.46,32080000.00,6480000.00,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,8.00,0.65,0.65,0.50,0.60,0.55,0.60,3345.00,11498.10,794.10,135840000.00,15040000.00,8.17
IDEA,06-Nov-2024,28-Nov-2024,CE,9.00,0.30,0.30,0.25,0.25,0.25,0.25,645.00,2391.22,69.22,111960000.00,6720000.00,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,10.00,0.45,0.50,0.40,0.40,0.40,0.40,142.00,592.26,24.26,14200000.00,2720000.00,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,11.00,0.30,0.30,0.25,0.25,0.25,0.25,41.00,184.64,4.24,3240000.00,1160000.00,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,12.00,0.20,0.20,0.15,0.20,0.20,0.20,59.00,287.84,4.64,13160000.00,1800000.00,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,14.00,0.10,0.10,0.05,0.10,0.10,0.05,5.00,28.18,0.18,6120000.00,-,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,16.00,-,-,-,0.10,0.10,0.05,-,-,-,3320000.00,-,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,5.00,-,-,-,3.25,-,3.20,-,-,-,-,-,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,6.00,-,-,-,2.35,2.35,2.30,-,-,-,400000.00,-,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,7.00,1.55,1.70,1.55,1.70,1.70,1.45,3.00,10.32,1.92,200000.00,-80000.00,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,8.00,1.05,1.10,0.95,0.95,0.95,0.95,125.00,450.26,50.26,5400000.00,1360000.00,8.17
IDEA,06-Nov-2024,26-Dec-2024,CE,9.00,0.65,0.70,0.60,0.65,0.65,0.65,128.00,494.14,33.34,4000000.00,2520000.00,8.17
IDEA,06-Nov-2024,30-Jan-2025,CE,10.00,0.80,0.80,0.75,0.75,0.75,0.45,4.00,17.22,1.22,640000.00,80000.00,8.17
IDEA,06-Nov-2024,30-Jan-2025,CE,12.00,0.40,0.45,0.40,0.40,0.40,0.15,14.00,69.50,2.30,1280000.00,360000.00,8.17
IDEA,06-Nov-2024,30-Jan-2025,CE,14.00,0.20,0.20,0.20,0.20,0.20,0.05,7.00,39.76,0.56,840000.00,120000.00,8.17
IDEA,06-Nov-2024,30-Jan-2025,CE,2.00,-,-,-,6.20,-,6.20,-,-,-,-,-,8.17
IDEA,06-Nov-2024,30-Jan-2025,CE,4.00,-,-,-,4.25,-,4.25,-,-,-,-,-,8.17
IDEA,06-Nov-2024,30-Jan-2025,CE,6.00,-,-,-,2.50,-,2.40,-,-,-,-,-,8.17
IDEA,06-Nov-2024,30-Jan-2025,CE,8.00,1.30,1.35,1.30,1.30,1.30,1.30,5.00,18.64,2.64,160000.00,120000.00,8.17
IDEA,07-Nov-2024,28-Nov-2024,CE,10.00,0.15,0.15,0.10,0.15,0.15,0.15,831.00,3370.36,46.36,128920000.00,10360000.00,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,11.00,0.10,0.10,0.05,0.05,0.05,0.05,62.00,274.24,1.44,76920000.00,40000.00,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,12.00,0.05,0.05,0.05,0.05,0.05,0.05,57.00,274.74,1.14,40360000.00,960000.00,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.05,2.00,10.44,0.04,10200000.00,40000.00,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,13960000.00,-,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,16.00,-,-,-,0.05,0.05,0.05,-,-,-,7960000.00,-,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,18.00,-,-,-,0.05,0.05,0.05,-,-,-,2240000.00,-,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,20.00,-,-,-,0.05,0.05,0.05,-,-,-,2720000.00,-,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,22.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,8.82,0.02,400000.00,40000.00,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,5.00,-,-,-,5.45,-,3.05,-,-,-,-,-,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,6.00,-,-,-,1.95,1.95,2.10,-,-,-,240000.00,-,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,7.00,1.30,1.40,1.20,1.20,1.20,1.20,432.00,1433.44,223.84,28920000.00,-3160000.00,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,8.00,0.55,0.65,0.50,0.50,0.50,0.50,5666.00,19425.88,1294.68,136040000.00,200000.00,8.05
IDEA,07-Nov-2024,28-Nov-2024,CE,9.00,0.25,0.30,0.20,0.25,0.20,0.25,2680.00,9915.66,267.66,110760000.00,-1200000.00,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,10.00,0.40,0.45,0.35,0.35,0.40,0.35,112.00,465.22,17.22,17520000.00,3320000.00,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,11.00,0.25,0.25,0.20,0.20,0.20,0.20,20.00,89.64,1.64,3960000.00,720000.00,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,12.00,0.20,0.20,0.15,0.15,0.15,0.15,43.00,209.18,2.78,14200000.00,1040000.00,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,14.00,0.10,0.10,0.10,0.10,0.10,0.05,4.00,22.56,0.16,6120000.00,-,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,16.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,6.42,0.02,3320000.00,-,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,5.00,-,-,-,3.25,-,3.10,-,-,-,-,-,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,6.00,2.45,2.45,2.45,2.45,2.45,2.15,4.00,13.52,3.92,320000.00,-80000.00,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,7.00,1.65,1.65,1.50,1.50,1.50,1.35,2.00,6.86,1.26,240000.00,40000.00,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,8.00,0.95,1.00,0.90,0.90,0.90,0.90,142.00,508.06,53.66,6280000.00,880000.00,8.05
IDEA,07-Nov-2024,26-Dec-2024,CE,9.00,0.60,0.65,0.55,0.60,0.60,0.60,96.00,368.68,23.08,5440000.00,1440000.00,8.05
IDEA,07-Nov-2024,30-Jan-2025,CE,10.00,0.70,0.70,0.65,0.65,0.65,0.40,13.00,55.46,3.46,840000.00,200000.00,8.05
IDEA,07-Nov-2024,30-Jan-2025,CE,12.00,0.40,0.40,0.30,0.30,0.30,0.15,18.00,89.02,2.62,1760000.00,480000.00,8.05
IDEA,07-Nov-2024,30-Jan-2025,CE,14.00,0.20,0.20,0.20,0.20,0.20,0.05,19.00,107.92,1.52,1160000.00,320000.00,8.05
IDEA,07-Nov-2024,30-Jan-2025,CE,2.00,-,-,-,6.20,-,6.10,-,-,-,-,-,8.05
IDEA,07-Nov-2024,30-Jan-2025,CE,4.00,-,-,-,4.25,-,4.10,-,-,-,-,-,8.05
IDEA,07-Nov-2024,30-Jan-2025,CE,6.00,-,-,-,2.50,-,2.30,-,-,-,-,-,8.05
IDEA,07-Nov-2024,30-Jan-2025,CE,8.00,-,-,-,1.30,1.30,1.05,-,-,-,160000.00,-,8.05
IDEA,08-Nov-2024,28-Nov-2024,CE,10.00,0.10,0.15,0.05,0.10,0.10,0.10,772.00,3117.70,29.70,131000000.00,2080000.00,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,11.00,0.05,0.10,0.05,0.05,0.05,0.05,390.00,1723.82,7.82,73640000.00,-3280000.00,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,12.00,0.05,0.05,0.05,0.05,0.05,0.05,3.00,14.46,0.06,40440000.00,80000.00,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,13.00,-,-,-,0.05,0.05,0.05,-,-,-,10200000.00,-,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,13960000.00,-,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,16.00,0.05,0.05,0.05,0.05,0.05,0.05,2.00,12.84,0.04,7960000.00,-,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,18.00,-,-,-,0.05,0.05,0.05,-,-,-,2240000.00,-,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,20.00,-,-,-,0.05,0.05,0.05,-,-,-,2720000.00,-,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,22.00,-,-,-,0.05,0.05,0.05,-,-,-,400000.00,-,7.88
IDEA,08-Nov-2024,28-Nov-2024,CE,5.00,-,-,-,5.45,-,2.90,-,-,-,-,-,7.88
